,date,Country,cases_total,cases_recovered,cases_fatal,cases_active,day,Population,GDP_per_Capita,health_exp_percgdp,Hosp_beds,PP,Haz,CF,OF
82282,3/7/2020,US,403,7,17,379,1,331000000,65297.5,16.89,2.9,1.145015106,NA,0.042183623,0.708333333
82283,3/8/2020,US,519,7,21,491,2,331000000,65297.5,16.89,2.9,1.483383686,3.50453E-13,0.040462428,0.75
82284,3/9/2020,US,594,7,22,565,3,331000000,65297.5,16.89,2.9,1.70694864,2.26586E-13,0.037037037,0.75862069
82285,3/10/2020,US,782,8,28,746,4,331000000,65297.5,16.89,2.9,2.253776435,5.67976E-13,0.035805627,0.777777778
82286,3/11/2020,US,1147,8,33,1106,5,331000000,65297.5,16.89,2.9,3.341389728,1.10272E-12,0.028770706,0.804878049
82287,3/12/2020,US,1586,12,43,1531,6,331000000,65297.5,16.89,2.9,4.625377644,1.32628E-12,0.027112232,0.781818182
82288,3/13/2020,US,2219,12,51,2156,7,331000000,65297.5,16.89,2.9,6.513595166,1.91239E-12,0.022983326,0.80952381
82289,3/14/2020,US,2978,12,58,2908,8,331000000,65297.5,16.89,2.9,8.785498489,2.29305E-12,0.019476158,0.828571429
82290,3/15/2020,US,3212,12,70,3130,9,331000000,65297.5,16.89,2.9,9.456193353,7.06949E-13,0.021793275,0.853658537
82291,3/16/2020,US,4679,17,97,4565,10,331000000,65297.5,16.89,2.9,13.79154079,4.43202E-12,0.020730925,0.850877193
82292,3/17/2020,US,6512,17,134,6361,11,331000000,65297.5,16.89,2.9,19.21752266,5.53776E-12,0.020577396,0.887417219
82293,3/18/2020,US,9169,105,194,8870,12,331000000,65297.5,16.89,2.9,26.79758308,8.02719E-12,0.021158251,0.648829431
82294,3/19/2020,US,13663,121,266,13276,13,331000000,65297.5,16.89,2.9,40.10876133,1.3577E-11,0.019468638,0.687338501
82295,3/20/2020,US,20030,147,372,19511,14,331000000,65297.5,16.89,2.9,58.94561934,1.92356E-11,0.018572142,0.716763006
82296,3/21/2020,US,26025,176,475,25374,15,331000000,65297.5,16.89,2.9,76.65861027,1.81118E-11,0.018251681,0.729646697
82297,3/22/2020,US,34898,178,596,34124,16,331000000,65297.5,16.89,2.9,103.0936556,2.68066E-11,0.017078343,0.77002584
82298,3/23/2020,US,46136,178,788,45170,17,331000000,65297.5,16.89,2.9,136.4652568,3.39517E-11,0.017079938,0.81573499
82299,3/24/2020,US,56755,348,1031,55376,18,331000000,65297.5,16.89,2.9,167.2990937,3.20816E-11,0.0181658,0.74764322
82300,3/25/2020,US,68837,361,1364,67112,19,331000000,65297.5,16.89,2.9,202.755287,3.65015E-11,0.019814925,0.790724638
82301,3/26/2020,US,86693,681,1783,84229,20,331000000,65297.5,16.89,2.9,254.4682779,5.39456E-11,0.020566828,0.72362013
82302,3/27/2020,US,105383,869,2305,102209,21,331000000,65297.5,16.89,2.9,308.7885196,5.64653E-11,0.021872598,0.72621298
82303,3/28/2020,US,125013,1072,2947,120994,22,331000000,65297.5,16.89,2.9,365.5407855,5.93051E-11,0.023573548,0.733266982
82304,3/29/2020,US,143912,2665,3571,137676,23,331000000,65297.5,16.89,2.9,415.939577,5.70967E-11,0.024813775,0.57264272
82305,3/30/2020,US,165987,5644,4284,156059,24,331000000,65297.5,16.89,2.9,471.4773414,6.66918E-11,0.02580925,0.431506849
82306,3/31/2020,US,192301,7024,5369,179908,25,331000000,65297.5,16.89,2.9,543.5287009,7.94985E-11,0.027919772,0.433228435
82307,4/1/2020,US,224560,8474,6652,209434,26,331000000,65297.5,16.89,2.9,632.7311178,9.74592E-11,0.029622373,0.439772577
82308,4/2/2020,US,256792,9001,8164,239627,27,331000000,65297.5,16.89,2.9,723.9486405,9.73776E-11,0.031792268,0.475618992
82309,4/3/2020,US,289087,9707,9595,269785,28,331000000,65297.5,16.89,2.9,815.060423,9.7568E-11,0.0331907,0.497098746
82310,4/4/2020,US,321477,14652,11158,295667,29,331000000,65297.5,16.89,2.9,893.2537764,9.7855E-11,0.034708548,0.432313057
82311,4/5/2020,US,351354,17448,12773,321133,30,331000000,65297.5,16.89,2.9,970.1903323,9.02628E-11,0.036353649,0.422653122
82312,4/6/2020,US,382747,19581,14544,348622,31,331000000,65297.5,16.89,2.9,1053.238671,9.48429E-11,0.037998992,0.426197802
82313,4/7/2020,US,413516,21763,17119,374634,32,331000000,65297.5,16.89,2.9,1131.824773,9.29577E-11,0.04139864,0.44028085
82314,4/8/2020,US,444731,23559,19279,401893,33,331000000,65297.5,16.89,2.9,1214.178248,9.43051E-11,0.0433498,0.450044353
82315,4/9/2020,US,480667,25410,21482,433775,34,331000000,65297.5,16.89,2.9,1310.498489,1.08568E-10,0.044692063,0.458116523
82316,4/10/2020,US,515081,28790,23676,462615,35,331000000,65297.5,16.89,2.9,1397.628399,1.0397E-10,0.045965586,0.451263676
82317,4/11/2020,US,544183,31270,25803,487110,36,331000000,65297.5,16.89,2.9,1471.63142,8.79215E-11,0.047416035,0.452105199
82318,4/12/2020,US,571440,32988,27677,510775,37,331000000,65297.5,16.89,2.9,1543.126888,8.23474E-11,0.048433781,0.456226819
82319,4/13/2020,US,598380,43482,29686,525212,38,331000000,65297.5,16.89,2.9,1586.743202,8.13897E-11,0.049610615,0.405723814
82320,4/14/2020,US,627205,47763,32120,547322,39,331000000,65297.5,16.89,2.9,1653.540785,8.70846E-11,0.051211326,0.402088054
82321,4/15/2020,US,652611,52096,34732,565783,40,331000000,65297.5,16.89,2.9,1709.314199,7.67553E-11,0.053220065,0.400009214
82322,4/16/2020,US,682626,54703,36875,591048,41,331000000,65297.5,16.89,2.9,1785.643505,9.06798E-11,0.054019331,0.402662211
82323,4/17/2020,US,715656,58545,38985,618126,42,331000000,65297.5,16.89,2.9,1867.450151,9.97885E-11,0.054474496,0.399723162
82324,4/18/2020,US,743588,64840,40958,637790,43,331000000,65297.5,16.89,2.9,1926.858006,8.43867E-11,0.055081577,0.387133972
82325,4/19/2020,US,769684,70337,42929,656418,44,331000000,65297.5,16.89,2.9,1983.135952,7.88399E-11,0.055774837,0.379010471
82326,4/20/2020,US,799512,72329,45158,682025,45,331000000,65297.5,16.89,2.9,2060.498489,9.01148E-11,0.056481954,0.38436593
82327,4/21/2020,US,825429,75204,47672,702553,46,331000000,65297.5,16.89,2.9,2122.516616,7.82991E-11,0.05775421,0.387968358
82328,4/22/2020,US,854288,77366,50132,726790,47,331000000,65297.5,16.89,2.9,2195.740181,8.71873E-11,0.058682786,0.393198325
82329,4/23/2020,US,887858,80203,52588,755067,48,331000000,65297.5,16.89,2.9,2281.169184,1.0142E-10,0.059230192,0.396020815
82330,4/24/2020,US,920185,99079,54776,766330,49,331000000,65297.5,16.89,2.9,2315.196375,9.76647E-11,0.05952716,0.356023529
82331,4/25/2020,US,950581,100372,56487,793722,50,331000000,65297.5,16.89,2.9,2397.951662,9.18308E-11,0.059423658,0.360113223
82332,4/26/2020,US,977082,106988,57886,812208,51,331000000,65297.5,16.89,2.9,2453.800604,8.00634E-11,0.059243748,0.351092349
82333,4/27/2020,US,1000785,111424,59394,829967,52,331000000,65297.5,16.89,2.9,2507.453172,7.16103E-11,0.059347412,0.347703404
82334,4/28/2020,US,1025362,115936,61618,847808,53,331000000,65297.5,16.89,2.9,2561.353474,7.42508E-11,0.060093899,0.347038084
82335,4/29/2020,US,1051800,120720,64036,867044,54,331000000,65297.5,16.89,2.9,2619.468278,7.98731E-11,0.060882297,0.346597675
82336,4/30/2020,US,1081020,153947,66231,860842,55,331000000,65297.5,16.89,2.9,2600.731118,8.82779E-11,0.061267137,0.30080662
82337,5/1/2020,US,1115946,164015,68140,883791,56,331000000,65297.5,16.89,2.9,2670.063444,1.05517E-10,0.061060302,0.293510801
82338,5/2/2020,US,1143296,175382,69871,898043,57,331000000,65297.5,16.89,2.9,2713.120846,8.26284E-11,0.061113657,0.284893559
82339,5/3/2020,US,1167593,180152,71061,916380,58,331000000,65297.5,16.89,2.9,2768.519637,7.34048E-11,0.060861105,0.282871507
82340,5/4/2020,US,1191678,187180,72440,932058,59,331000000,65297.5,16.89,2.9,2815.885196,7.27644E-11,0.060788233,0.279023188
82341,5/5/2020,US,1216209,189791,74682,951736,60,331000000,65297.5,16.89,2.9,2875.335347,7.41118E-11,0.061405564,0.282380432
82342,5/6/2020,US,1240769,189910,76996,973863,61,331000000,65297.5,16.89,2.9,2942.18429,7.41994E-11,0.062055064,0.288476093
82343,5/7/2020,US,1268180,195036,78925,994219,62,331000000,65297.5,16.89,2.9,3003.682779,8.28127E-11,0.062234856,0.288088451
82344,5/8/2020,US,1295019,198993,80688,1015338,63,331000000,65297.5,16.89,2.9,3067.486405,8.10846E-11,0.062306422,0.288500113
82345,5/9/2020,US,1320155,212534,82156,1025465,64,331000000,65297.5,16.89,2.9,3098.081571,7.59396E-11,0.062232086,0.278787879
82346,5/10/2020,US,1339022,216169,83134,1039719,65,331000000,65297.5,16.89,2.9,3141.145015,5.7E-11,0.062085612,0.277758659
82347,5/11/2020,US,1358293,232733,84176,1041384,66,331000000,65297.5,16.89,2.9,3146.175227,5.82205E-11,0.061971901,0.265615681
82348,5/12/2020,US,1381241,230287,85774,1065180,67,331000000,65297.5,16.89,2.9,3218.066465,6.93293E-11,0.062099228,0.271384321
82349,5/13/2020,US,1401649,243430,87501,1070718,68,331000000,65297.5,16.89,2.9,3234.797583,6.16556E-11,0.062427184,0.264408593
82350,5/14/2020,US,1428467,246414,89297,1092756,69,331000000,65297.5,16.89,2.9,3301.377644,8.10211E-11,0.06251247,0.265993667
82351,5/15/2020,US,1453214,250747,90965,1111502,70,331000000,65297.5,16.89,2.9,3358.012085,7.47644E-11,0.062595736,0.266203704
82352,5/16/2020,US,1477373,268376,92163,1116834,71,331000000,65297.5,16.89,2.9,3374.120846,7.29879E-11,0.062383027,0.255625605
82353,5/17/2020,US,1495736,272265,92984,1130487,72,331000000,65297.5,16.89,2.9,3415.36858,5.54773E-11,0.062166051,0.254577015
82354,5/18/2020,US,1518126,283178,94211,1140737,73,331000000,65297.5,16.89,2.9,3446.335347,6.76435E-11,0.062057431,0.249638967
82355,5/19/2020,US,1539133,289392,95667,1154074,74,331000000,65297.5,16.89,2.9,3486.628399,6.34653E-11,0.062156422,0.24844764
82356,5/20/2020,US,1561830,294312,97168,1170350,75,331000000,65297.5,16.89,2.9,3535.800604,6.8571E-11,0.062214197,0.248206805
82357,5/21/2020,US,1587596,298418,98353,1190825,76,331000000,65297.5,16.89,2.9,3597.65861,7.78429E-11,0.061950899,0.24788354
82358,5/22/2020,US,1611253,350135,99570,1161548,77,331000000,65297.5,16.89,2.9,3509.208459,7.14713E-11,0.061796627,0.221411814
82359,5/23/2020,US,1632364,361239,100659,1170466,78,331000000,65297.5,16.89,2.9,3536.151057,6.37795E-11,0.061664555,0.217924737
82360,5/24/2020,US,1652431,366736,101298,1184397,79,331000000,65297.5,16.89,2.9,3578.238671,6.06254E-11,0.061302408,0.216432994
82361,5/25/2020,US,1671104,379157,101890,1190057,80,331000000,65297.5,16.89,2.9,3595.338369,5.64139E-11,0.060971669,0.211808825
82362,5/26/2020,US,1690754,384902,102567,1203285,81,331000000,65297.5,16.89,2.9,3635.302115,5.93656E-11,0.060663467,0.210407226
82363,5/27/2020,US,1709303,391508,104029,1213766,82,331000000,65297.5,16.89,2.9,3666.966767,5.60393E-11,0.060860479,0.209931852
82364,5/28/2020,US,1731625,399991,105130,1226504,83,331000000,65297.5,16.89,2.9,3705.450151,6.74381E-11,0.060711759,0.208128349
82365,5/29/2020,US,1756098,406446,106263,1243389,84,331000000,65297.5,16.89,2.9,3756.462236,7.39366E-11,0.06051086,0.207257918
82366,5/30/2020,US,1779731,416461,107217,1256053,85,331000000,65297.5,16.89,2.9,3794.722054,7.13988E-11,0.060243374,0.204738408
82367,5/31/2020,US,1798718,444758,107832,1246128,86,331000000,65297.5,16.89,2.9,3764.73716,5.73625E-11,0.059949364,0.195139253
82368,6/1/2020,US,1816154,458231,108608,1249315,87,331000000,65297.5,16.89,2.9,3774.365559,5.26767E-11,0.059801096,0.191602907
82369,6/2/2020,US,1837656,463868,109589,1264199,88,331000000,65297.5,16.89,2.9,3819.332326,6.49607E-11,0.059635209,0.191102384
82370,6/3/2020,US,1857511,479258,110599,1267654,89,331000000,65297.5,16.89,2.9,3829.770393,5.99849E-11,0.059541505,0.187501377
82371,6/4/2020,US,1879150,485002,111612,1282536,90,331000000,65297.5,16.89,2.9,3874.731118,6.53746E-11,0.059394939,0.187075731
82372,6/5/2020,US,1904550,491706,112503,1300341,91,331000000,65297.5,16.89,2.9,3928.522659,7.67372E-11,0.059070647,0.186198815
82373,6/6/2020,US,1925710,500849,113145,1311716,92,331000000,65297.5,16.89,2.9,3962.888218,6.39275E-11,0.058754953,0.184277045
82374,6/7/2020,US,1943626,506367,113604,1323655,93,331000000,65297.5,16.89,2.9,3998.957704,5.41269E-11,0.058449517,0.183240829
82375,6/8/2020,US,1961263,518522,114111,1328630,94,331000000,65297.5,16.89,2.9,4013.987915,5.3284E-11,0.058182406,0.18037472
82376,6/9/2020,US,1979647,524855,115024,1339768,95,331000000,65297.5,16.89,2.9,4047.637462,5.55408E-11,0.058103288,0.179758986
82377,6/10/2020,US,2000757,533504,115900,1351353,96,331000000,65297.5,16.89,2.9,4082.637462,6.37764E-11,0.057928074,0.178471337
82378,6/11/2020,US,2023890,540292,116730,1366868,97,331000000,65297.5,16.89,2.9,4129.510574,6.98882E-11,0.057676059,0.177665284
82379,6/12/2020,US,2048756,547386,117559,1383811,98,331000000,65297.5,16.89,2.9,4180.697885,7.51239E-11,0.057380674,0.176795073
82380,6/13/2020,US,2073964,556606,118294,1399064,99,331000000,65297.5,16.89,2.9,4226.779456,7.61571E-11,0.057037634,0.175276337
82381,6/14/2020,US,2092912,561816,118639,1412457,100,331000000,65297.5,16.89,2.9,4267.241692,5.72447E-11,0.056686091,0.174352455
65659,3/16/2020,Russia,90,8,0,82,1,145934000,11585,5.32,7.1,0.561897844,-1.43409E-08,0,0
65660,3/17/2020,Russia,114,8,0,106,2,145934000,11585,5.32,7.1,0.72635575,1.64458E-13,0,0
65661,3/18/2020,Russia,147,8,0,139,3,145934000,11585,5.32,7.1,0.95248537,2.2613E-13,0,0
65662,3/19/2020,Russia,199,9,1,189,4,145934000,11585,5.32,7.1,1.295106007,3.56325E-13,0.005025126,0.1
65663,3/20/2020,Russia,253,9,1,243,5,145934000,11585,5.32,7.1,1.665136294,3.7003E-13,0.003952569,0.1
65664,3/21/2020,Russia,306,12,1,293,6,145934000,11585,5.32,7.1,2.007756931,3.63178E-13,0.003267974,0.076923077
65665,3/22/2020,Russia,367,16,1,350,7,145934000,11585,5.32,7.1,2.398344457,4.17997E-13,0.002724796,0.058823529
65666,3/23/2020,Russia,438,16,1,421,8,145934000,11585,5.32,7.1,2.884865761,4.86521E-13,0.002283105,0.058823529
65667,3/24/2020,Russia,495,22,1,472,9,145934000,11585,5.32,7.1,3.234338811,3.90588E-13,0.002020202,0.043478261
65668,3/25/2020,Russia,658,29,3,626,10,145934000,11585,5.32,7.1,4.289610372,1.11694E-12,0.004559271,0.09375
65669,3/26/2020,Russia,840,38,3,799,11,145934000,11585,5.32,7.1,5.475077775,1.24714E-12,0.003571429,0.073170732
65670,3/27/2020,Russia,1036,45,4,987,12,145934000,11585,5.32,7.1,6.763331369,1.34307E-12,0.003861004,0.081632653
65671,3/28/2020,Russia,1264,49,4,1211,13,145934000,11585,5.32,7.1,8.298271822,1.56235E-12,0.003164557,0.075471698
65672,3/29/2020,Russia,1534,64,8,1462,14,145934000,11585,5.32,7.1,10.01822742,1.85015E-12,0.005215124,0.111111111
65673,3/30/2020,Russia,1836,66,9,1761,15,145934000,11585,5.32,7.1,12.06709883,2.06943E-12,0.004901961,0.12
65674,3/31/2020,Russia,2337,121,17,2199,16,145934000,11585,5.32,7.1,15.0684556,3.43306E-12,0.007274283,0.123188406
65675,4/1/2020,Russia,2777,190,24,2563,17,145934000,11585,5.32,7.1,17.56273384,3.01506E-12,0.00864242,0.112149533
65676,4/2/2020,Russia,3548,235,30,3283,18,145934000,11585,5.32,7.1,22.49647101,5.28321E-12,0.008455468,0.113207547
65677,4/3/2020,Russia,4149,281,34,3834,19,145934000,11585,5.32,7.1,26.27215042,4.1183E-12,0.008194746,0.107936508
65678,4/4/2020,Russia,4731,333,43,4355,20,145934000,11585,5.32,7.1,29.84225746,3.9881E-12,0.009088988,0.114361702
65679,4/5/2020,Russia,5389,355,45,4989,21,145934000,11585,5.32,7.1,34.18668713,4.50889E-12,0.008350343,0.1125
65680,4/6/2020,Russia,6343,406,47,5890,22,145934000,11585,5.32,7.1,40.36071101,6.5372E-12,0.007409743,0.103752759
65681,4/7/2020,Russia,7497,494,58,6945,23,145934000,11585,5.32,7.1,47.59000644,7.90768E-12,0.007736428,0.105072464
65682,4/8/2020,Russia,8672,580,63,8029,24,145934000,11585,5.32,7.1,55.01802185,8.05158E-12,0.00726476,0.097978227
65683,4/9/2020,Russia,10131,698,76,9357,25,145934000,11585,5.32,7.1,64.11802596,9.99767E-12,0.007501727,0.098191214
65684,4/10/2020,Russia,11917,795,94,11028,26,145934000,11585,5.32,7.1,75.56840764,1.22384E-11,0.007887891,0.105736783
65685,4/11/2020,Russia,13584,1045,106,12433,27,145934000,11585,5.32,7.1,85.19604753,1.1423E-11,0.007803298,0.092093831
65686,4/12/2020,Russia,15770,1291,130,14349,28,145934000,11585,5.32,7.1,98.32527033,1.49794E-11,0.0082435,0.09148487
65687,4/13/2020,Russia,18328,1470,148,16710,29,145934000,11585,5.32,7.1,114.5038168,1.75285E-11,0.008075076,0.091470952
65688,4/14/2020,Russia,21102,1694,170,19238,30,145934000,11585,5.32,7.1,131.8267162,1.90086E-11,0.008056108,0.091201717
65689,4/15/2020,Russia,24490,1986,198,22306,31,145934000,11585,5.32,7.1,152.8499185,2.3216E-11,0.008084933,0.090659341
65690,4/16/2020,Russia,27938,2304,232,25402,32,145934000,11585,5.32,7.1,174.0649883,2.36271E-11,0.008304102,0.09148265
65691,4/17/2020,Russia,32008,2590,273,29145,33,145934000,11585,5.32,7.1,199.7135691,2.78893E-11,0.008529118,0.095354523
65692,4/18/2020,Russia,36793,3057,313,33423,34,145934000,11585,5.32,7.1,229.0281908,3.27888E-11,0.008507053,0.092878338
65693,4/19/2020,Russia,42853,3291,361,39201,35,145934000,11585,5.32,7.1,268.6214316,4.15256E-11,0.008424148,0.098849945
65694,4/20/2020,Russia,47121,3446,405,43270,36,145934000,11585,5.32,7.1,296.503899,2.92461E-11,0.008594894,0.105167489
65695,4/21/2020,Russia,52763,3873,456,48434,37,145934000,11585,5.32,7.1,331.8897584,3.86613E-11,0.00864242,0.105336105
65696,4/22/2020,Russia,57999,4420,513,53066,38,145934000,11585,5.32,7.1,363.6301342,3.58792E-11,0.00884498,0.103993513
65697,4/23/2020,Russia,62773,4891,555,57327,39,145934000,11585,5.32,7.1,392.8282648,3.27134E-11,0.008841381,0.101909658
65698,4/24/2020,Russia,68622,5568,615,62439,40,145934000,11585,5.32,7.1,427.8577987,4.00798E-11,0.00896214,0.099466279
65699,4/25/2020,Russia,74588,6250,681,67657,41,145934000,11585,5.32,7.1,463.6136884,4.08815E-11,0.009130155,0.09825422
65700,4/26/2020,Russia,80949,6767,747,73435,42,145934000,11585,5.32,7.1,503.2069292,4.35882E-11,0.009228032,0.099414426
65701,4/27/2020,Russia,87147,7346,794,79007,43,145934000,11585,5.32,7.1,541.3885729,4.24713E-11,0.009111042,0.097542998
65702,4/28/2020,Russia,93558,8456,867,84235,44,145934000,11585,5.32,7.1,577.2129867,4.39308E-11,0.009266979,0.092995817
65703,4/29/2020,Russia,99399,10286,972,88141,45,145934000,11585,5.32,7.1,603.9785108,4.00249E-11,0.00977877,0.086338604
65704,4/30/2020,Russia,106498,11619,1073,93806,46,145934000,11585,5.32,7.1,642.797429,4.86453E-11,0.010075307,0.084541443
65705,5/1/2020,Russia,114431,13220,1169,100042,47,145934000,11585,5.32,7.1,685.5290748,5.43602E-11,0.010215763,0.081242616
65706,5/2/2020,Russia,124054,15013,1222,107819,48,145934000,11585,5.32,7.1,738.8202886,6.59408E-11,0.009850549,0.07526948
65707,5/3/2020,Russia,134687,16639,1280,116768,49,145934000,11585,5.32,7.1,800.1425302,7.28617E-11,0.009503516,0.071432558
65708,5/4/2020,Russia,145268,18095,1356,125817,50,145934000,11585,5.32,7.1,862.150013,7.25054E-11,0.009334471,0.069713639
65709,5/5/2020,Russia,155370,19865,1451,134054,51,145934000,11585,5.32,7.1,918.5933367,6.92231E-11,0.009338997,0.068070933
65710,5/6/2020,Russia,165929,21327,1537,143065,52,145934000,11585,5.32,7.1,980.3404279,7.23546E-11,0.009262998,0.067223583
65711,5/7/2020,Russia,177160,23803,1625,151732,53,145934000,11585,5.32,7.1,1039.730289,7.69594E-11,0.009172499,0.06390593
65712,5/8/2020,Russia,187859,26608,1723,159528,54,145934000,11585,5.32,7.1,1093.151699,7.3314E-11,0.009171772,0.060816773
65713,5/9/2020,Russia,198676,31916,1827,164933,55,145934000,11585,5.32,7.1,1130.18899,7.41225E-11,0.009195877,0.054144563
65714,5/10/2020,Russia,209688,34306,1915,173467,56,145934000,11585,5.32,7.1,1188.66748,7.54588E-11,0.009132616,0.052869882
65715,5/11/2020,Russia,221344,39801,2009,179534,57,145934000,11585,5.32,7.1,1230.241068,7.98717E-11,0.00907637,0.048050706
65716,5/12/2020,Russia,232243,43512,2116,186615,58,145934000,11585,5.32,7.1,1278.763002,7.46844E-11,0.009111147,0.046375033
65717,5/13/2020,Russia,242271,48003,2212,192056,59,145934000,11585,5.32,7.1,1316.04698,6.8716E-11,0.009130271,0.044050582
65718,5/14/2020,Russia,252245,53530,2305,196410,60,145934000,11585,5.32,7.1,1345.882385,6.8346E-11,0.009137941,0.04128235
65719,5/15/2020,Russia,262843,58226,2418,202199,61,145934000,11585,5.32,7.1,1385.551003,7.26219E-11,0.009199408,0.03987204
65720,5/16/2020,Russia,272043,63166,2537,206340,62,145934000,11585,5.32,7.1,1413.926844,6.30422E-11,0.009325732,0.038613153
65721,5/17/2020,Russia,281752,67373,2631,211748,63,145934000,11585,5.32,7.1,1450.984692,6.65301E-11,0.009337999,0.037583567
65722,5/18/2020,Russia,290678,70209,2722,217747,64,145934000,11585,5.32,7.1,1492.092316,6.11646E-11,0.009364314,0.037322949
65723,5/19/2020,Russia,299941,76130,2837,220974,65,145934000,11585,5.32,7.1,1514.205052,6.34739E-11,0.009458527,0.0359264
65724,5/20/2020,Russia,308705,85392,2972,220341,66,145934000,11585,5.32,7.1,1509.867474,6.00545E-11,0.009627314,0.033633606
65725,5/21/2020,Russia,317554,92681,3099,221774,67,145934000,11585,5.32,7.1,1519.686982,6.0637E-11,0.00975897,0.032355398
65726,5/22/2020,Russia,326448,99825,3249,223374,68,145934000,11585,5.32,7.1,1530.650842,6.09454E-11,0.009952581,0.031521043
65727,5/23/2020,Russia,335882,107936,3388,224558,69,145934000,11585,5.32,7.1,1538.764099,6.46457E-11,0.010086876,0.030433689
65728,5/24/2020,Russia,344481,113299,3541,227641,70,145934000,11585,5.32,7.1,1559.890087,5.89239E-11,0.010279232,0.030306402
65729,5/25/2020,Russia,353427,118798,3633,230996,71,145934000,11585,5.32,7.1,1582.879932,6.13017E-11,0.01027935,0.029673857
65730,5/26/2020,Russia,362342,131129,3807,227406,72,145934000,11585,5.32,7.1,1558.27977,6.10893E-11,0.010506648,0.028213375
65731,5/27/2020,Russia,370680,142208,3968,224504,73,145934000,11585,5.32,7.1,1538.394069,5.71354E-11,0.010704651,0.027145359
65732,5/28/2020,Russia,379051,150993,4142,223916,74,145934000,11585,5.32,7.1,1534.36485,5.73615E-11,0.010927289,0.026699326
65733,5/29/2020,Russia,387623,159257,4374,223992,75,145934000,11585,5.32,7.1,1534.885633,5.87389E-11,0.01128416,0.026730876
65734,5/30/2020,Russia,396575,167469,4555,224551,76,145934000,11585,5.32,7.1,1538.716132,6.13428E-11,0.011485848,0.026478863
65735,5/31/2020,Russia,405843,171883,4693,229267,77,145934000,11585,5.32,7.1,1571.03211,6.35082E-11,0.011563585,0.026577791
65736,6/1/2020,Russia,414328,175514,4849,233965,78,145934000,11585,5.32,7.1,1603.224745,5.81427E-11,0.011703288,0.026884671
65737,6/2/2020,Russia,423186,186602,5031,231553,79,145934000,11585,5.32,7.1,1586.696726,6.06987E-11,0.01188839,0.026253307
65738,6/3/2020,Russia,431715,195559,5208,230948,80,145934000,11585,5.32,7.1,1582.551016,5.84442E-11,0.012063514,0.025940518
65739,6/4/2020,Russia,440538,204197,5376,230965,81,145934000,11585,5.32,7.1,1582.667507,6.04588E-11,0.012203261,0.025652159
65740,6/5/2020,Russia,449256,212237,5520,231499,82,145934000,11585,5.32,7.1,1586.326696,5.97393E-11,0.012286981,0.025349357
