"","date","Country","cases_total","cases_recovered","cases_fatal","cases_active","day","Population","GDP_per_Capita","health_exp_percgdp","Hosp_beds","PP","Haz"
"82283",2020-03-08,"US",519,7,21,491,2,331000000,65297.5,16.89,2.9,1.4833836858006,0.000000000000350453172205988
"82284",2020-03-09,"US",594,7,22,565,3,331000000,65297.5,16.89,2.9,1.70694864048338,0.00000000000022658610271944
"82285",2020-03-10,"US",782,8,28,746,4,331000000,65297.5,16.89,2.9,2.25377643504532,0.000000000000567975830817052
"82286",2020-03-11,"US",1147,8,33,1106,5,331000000,65297.5,16.89,2.9,3.34138972809668,0.00000000000110271903323645
"82287",2020-03-12,"US",1586,12,43,1531,6,331000000,65297.5,16.89,2.9,4.62537764350453,0.00000000000132628398792176
"82288",2020-03-13,"US",2219,12,51,2156,7,331000000,65297.5,16.89,2.9,6.51359516616314,0.00000000000191238670696146
"82289",2020-03-14,"US",2978,12,58,2908,8,331000000,65297.5,16.89,2.9,8.78549848942598,0.00000000000229305135953725
"82290",2020-03-15,"US",3212,12,70,3130,9,331000000,65297.5,16.89,2.9,9.45619335347432,0.000000000000706948640490244
"82291",2020-03-16,"US",4679,17,97,4565,10,331000000,65297.5,16.89,2.9,13.7915407854985,0.00000000000443202416924694
"82292",2020-03-17,"US",6512,17,134,6361,11,331000000,65297.5,16.89,2.9,19.2175226586103,0.00000000000553776435056212
"82293",2020-03-18,"US",9169,105,194,8870,12,331000000,65297.5,16.89,2.9,26.797583081571,0.00000000000802719033254864
"82294",2020-03-19,"US",13663,121,266,13276,13,331000000,65297.5,16.89,2.9,40.1087613293051,0.0000000000135770392754849
"82295",2020-03-20,"US",20030,147,372,19511,14,331000000,65297.5,16.89,2.9,58.9456193353474,0.0000000000192356495479918
"82296",2020-03-21,"US",26025,176,475,25374,15,331000000,65297.5,16.89,2.9,76.6586102719033,0.0000000000181117824787654
"82297",2020-03-22,"US",34898,178,596,34124,16,331000000,65297.5,16.89,2.9,103.093655589124,0.000000000026806646528506
"82298",2020-03-23,"US",46136,178,788,45170,17,331000000,65297.5,16.89,2.9,136.465256797583,0.0000000000339516616361522
"82299",2020-03-24,"US",56755,348,1031,55376,18,331000000,65297.5,16.89,2.9,167.299093655589,0.0000000000320815710024797
"82300",2020-03-25,"US",68837,361,1364,67112,19,331000000,65297.5,16.89,2.9,202.755287009063,0.0000000000365015105816092
"82301",2020-03-26,"US",86693,681,1783,84229,20,331000000,65297.5,16.89,2.9,254.468277945619,0.0000000000539456193494765
"82302",2020-03-27,"US",105383,869,2305,102209,21,331000000,65297.5,16.89,2.9,308.788519637462,0.0000000000564652568155604
"82303",2020-03-28,"US",125013,1072,2947,120994,22,331000000,65297.5,16.89,2.9,365.540785498489,0.0000000000593051359740602
"82304",2020-03-29,"US",143912,2665,3571,137676,23,331000000,65297.5,16.89,2.9,415.939577039275,0.0000000000570966767619846
"82305",2020-03-30,"US",165987,5644,4284,156059,24,331000000,65297.5,16.89,2.9,471.477341389728,0.0000000000666918429337462
"82306",2020-03-31,"US",192301,7024,5369,179908,25,331000000,65297.5,16.89,2.9,543.528700906344,0.0000000000794984894721681
"82307",2020-04-01,"US",224560,8474,6652,209434,26,331000000,65297.5,16.89,2.9,632.731117824773,0.0000000000974592145676297
"82308",2020-04-02,"US",256792,9001,8164,239627,27,331000000,65297.5,16.89,2.9,723.948640483384,0.000000000097377643580078
"82309",2020-04-03,"US",289087,9707,9595,269785,28,331000000,65297.5,16.89,2.9,815.060422960725,0.0000000000975679759160291
"82310",2020-04-04,"US",321477,14652,11158,295667,29,331000000,65297.5,16.89,2.9,893.253776435045,0.0000000000978549849892995
"82311",2020-04-05,"US",351354,17448,12773,321133,30,331000000,65297.5,16.89,2.9,970.190332326284,0.0000000000902628399749674
"82312",2020-04-06,"US",382747,19581,14544,348622,31,331000000,65297.5,16.89,2.9,1053.23867069486,0.000000000094842900411785
"82313",2020-04-07,"US",413516,21763,17119,374634,32,331000000,65297.5,16.89,2.9,1131.8247734139,0.0000000000929577040436239
"82314",2020-04-08,"US",444731,23559,19279,401893,33,331000000,65297.5,16.89,2.9,1214.17824773414,0.0000000000943051360783698
"82315",2020-04-09,"US",480667,25410,21482,433775,34,331000000,65297.5,16.89,2.9,1310.49848942598,0.000000000108567975988474
"82316",2020-04-10,"US",515081,28790,23676,462615,35,331000000,65297.5,16.89,2.9,1397.62839879154,0.000000000103969788681429
"82317",2020-04-11,"US",544183,31270,25803,487110,36,331000000,65297.5,16.89,2.9,1471.63141993958,0.0000000000879214502956053
"82318",2020-04-12,"US",571440,32988,27677,510775,37,331000000,65297.5,16.89,2.9,1543.12688821752,0.0000000000823474321663342
"82319",2020-04-13,"US",598380,43482,29686,525212,38,331000000,65297.5,16.89,2.9,1586.74320241692,0.0000000000813897282438126
"82320",2020-04-14,"US",627205,47763,32120,547322,39,331000000,65297.5,16.89,2.9,1653.54078549849,0.0000000000870845923100299
"82321",2020-04-15,"US",652611,52096,34732,565783,40,331000000,65297.5,16.89,2.9,1709.31419939577,0.0000000000767552871603968
"82322",2020-04-16,"US",682626,54703,36875,591048,41,331000000,65297.5,16.89,2.9,1785.64350453172,0.0000000000906797584951673
"82323",2020-04-17,"US",715656,58545,38985,618126,42,331000000,65297.5,16.89,2.9,1867.4501510574,0.0000000000997885198532153
"82324",2020-04-18,"US",743588,64840,40958,637790,43,331000000,65297.5,16.89,2.9,1926.8580060423,0.0000000000843867071382143
"82325",2020-04-19,"US",769684,70337,42929,656418,44,331000000,65297.5,16.89,2.9,1983.13595166163,0.0000000000788398793374072
"82326",2020-04-20,"US",799512,72329,45158,682025,45,331000000,65297.5,16.89,2.9,2060.49848942598,0.0000000000901148038430449
"82327",2020-04-21,"US",825429,75204,47672,702553,46,331000000,65297.5,16.89,2.9,2122.5166163142,0.000000000078299093850847
"82328",2020-04-22,"US",854288,77366,50132,726790,47,331000000,65297.5,16.89,2.9,2195.74018126888,0.0000000000871873114032721
"82329",2020-04-23,"US",887858,80203,52588,755067,48,331000000,65297.5,16.89,2.9,2281.16918429003,0.000000000101419939849083
"82330",2020-04-24,"US",920185,99079,54776,766330,49,331000000,65297.5,16.89,2.9,2315.19637462236,0.000000000097664652839485
"82331",2020-04-25,"US",950581,100372,56487,793722,50,331000000,65297.5,16.89,2.9,2397.95166163142,0.0000000000918308159736937
"82332",2020-04-26,"US",977082,106988,57886,812208,51,331000000,65297.5,16.89,2.9,2453.80060422961,0.0000000000800634443451014
"82333",2020-04-27,"US",1000785,111424,59394,829967,52,331000000,65297.5,16.89,2.9,2507.45317220544,0.0000000000716102721198383
"82334",2020-04-28,"US",1025362,115936,61618,847808,53,331000000,65297.5,16.89,2.9,2561.35347432024,0.0000000000742507555170208
"82335",2020-04-29,"US",1051800,120720,64036,867044,54,331000000,65297.5,16.89,2.9,2619.46827794562,0.0000000000798731120362856
"82336",2020-04-30,"US",1081020,153947,66231,860842,55,331000000,65297.5,16.89,2.9,2600.73111782477,0.0000000000882779459076442
"82337",2020-05-01,"US",1115946,164015,68140,883791,56,331000000,65297.5,16.89,2.9,2670.06344410876,0.000000000105516616669942
"82338",2020-05-02,"US",1143296,175382,69871,898043,57,331000000,65297.5,16.89,2.9,2713.12084592145,0.0000000000826283990769448
"82339",2020-05-03,"US",1167593,180152,71061,916380,58,331000000,65297.5,16.89,2.9,2768.51963746224,0.0000000000734048340957915
"82340",2020-05-04,"US",1191678,187180,72440,932058,59,331000000,65297.5,16.89,2.9,2815.88519637462,0.000000000072764350715141
"82341",2020-05-05,"US",1216209,189791,74682,951736,60,331000000,65297.5,16.89,2.9,2875.33534743202,0.0000000000741117827496538
"82342",2020-05-06,"US",1240769,189910,76996,973863,61,331000000,65297.5,16.89,2.9,2942.18429003021,0.0000000000741993960485327
"82343",2020-05-07,"US",1268180,195036,78925,994219,62,331000000,65297.5,16.89,2.9,3003.68277945619,0.0000000000828126891390374
"82344",2020-05-08,"US",1295019,198993,80688,1015338,63,331000000,65297.5,16.89,2.9,3067.48640483384,0.0000000000810845924622540
"82345",2020-05-09,"US",1320155,212534,82156,1025465,64,331000000,65297.5,16.89,2.9,3098.08157099698,0.0000000000759395773421511
"82346",2020-05-10,"US",1339022,216169,83134,1039719,65,331000000,65297.5,16.89,2.9,3141.14501510574,0.0000000000570000002305869
"82347",2020-05-11,"US",1358293,232733,84176,1041384,66,331000000,65297.5,16.89,2.9,3146.1752265861,0.0000000000582205440455606
"82348",2020-05-12,"US",1381241,230287,85774,1065180,67,331000000,65297.5,16.89,2.9,3218.0664652568,0.0000000000693293054252582
"82349",2020-05-13,"US",1401649,243430,87501,1070718,68,331000000,65297.5,16.89,2.9,3234.79758308157,0.0000000000616555893849532
"82350",2020-05-14,"US",1428467,246414,89297,1092756,69,331000000,65297.5,16.89,2.9,3301.37764350453,0.0000000000810211483859095
"82351",2020-05-15,"US",1453214,250747,90965,1111502,70,331000000,65297.5,16.89,2.9,3358.01208459215,0.0000000000747643507814157
"82352",2020-05-16,"US",1477373,268376,92163,1116834,71,331000000,65297.5,16.89,2.9,3374.12084592145,0.0000000000729879157336265
"82353",2020-05-17,"US",1495736,272265,92984,1130487,72,331000000,65297.5,16.89,2.9,3415.36858006042,0.0000000000554773416404213
"82354",2020-05-18,"US",1518126,283178,94211,1140737,73,331000000,65297.5,16.89,2.9,3446.33534743202,0.0000000000676435048419679
"82355",2020-05-19,"US",1539133,289392,95667,1154074,74,331000000,65297.5,16.89,2.9,3486.62839879154,0.0000000000634652570926933
"82356",2020-05-20,"US",1561830,294312,97168,1170350,75,331000000,65297.5,16.89,2.9,3535.80060422961,0.0000000000685709973024056
"82357",2020-05-21,"US",1587596,298418,98353,1190825,76,331000000,65297.5,16.89,2.9,3597.6586102719,0.0000000000778429006754776
"82358",2020-05-22,"US",1611253,350135,99570,1161548,77,331000000,65297.5,16.89,2.9,3509.2084592145,0.000000000071471299441566
"82359",2020-05-23,"US",1632364,361239,100659,1170466,78,331000000,65297.5,16.89,2.9,3536.15105740181,0.0000000000637794565078891
"82360",2020-05-24,"US",1652431,366736,101298,1184397,79,331000000,65297.5,16.89,2.9,3578.23867069486,0.0000000000606253779461609
"82361",2020-05-25,"US",1671104,379157,101890,1190057,80,331000000,65297.5,16.89,2.9,3595.33836858006,0.0000000000564138975657809
"82362",2020-05-26,"US",1690754,384902,102567,1203285,81,331000000,65297.5,16.89,2.9,3635.30211480363,0.0000000000593655592156271
"82363",2020-05-27,"US",1709303,391508,104029,1213766,82,331000000,65297.5,16.89,2.9,3666.9667673716,0.0000000000560392752138613
"82364",2020-05-28,"US",1731625,399991,105130,1226504,83,331000000,65297.5,16.89,2.9,3705.4501510574,0.0000000000674380668180587
"82365",2020-05-29,"US",1756098,406446,106263,1243389,84,331000000,65297.5,16.89,2.9,3756.46223564955,0.000000000073936556283504
"82366",2020-05-30,"US",1779731,416461,107217,1256053,85,331000000,65297.5,16.89,2.9,3794.72205438066,0.0000000000713987919246847
"82367",2020-05-31,"US",1798718,444758,107832,1246128,86,331000000,65297.5,16.89,2.9,3764.73716012085,0.0000000000573625380760696
"82368",2020-06-01,"US",1816154,458231,108608,1249315,87,331000000,65297.5,16.89,2.9,3774.36555891239,0.0000000000526767374491513
"82369",2020-06-02,"US",1837656,463868,109589,1264199,88,331000000,65297.5,16.89,2.9,3819.33232628399,0.0000000000649607254361797
"82370",2020-06-03,"US",1857511,479258,110599,1267654,89,331000000,65297.5,16.89,2.9,3829.77039274924,0.0000000000599848945964429
"82371",2020-06-04,"US",1879150,485002,111612,1282536,90,331000000,65297.5,16.89,2.9,3874.73111782477,0.0000000000653746227276396
"82372",2020-06-05,"US",1904550,491706,112503,1300341,91,331000000,65297.5,16.89,2.9,3928.52265861027,0.000000000076737160562386
"82373",2020-06-06,"US",1925710,500849,113145,1311716,92,331000000,65297.5,16.89,2.9,3962.88821752266,0.0000000000639274928190508
"82374",2020-06-07,"US",1943626,506367,113604,1323655,93,331000000,65297.5,16.89,2.9,3998.95770392749,0.0000000000541268885353548
"82375",2020-06-08,"US",1961263,518522,114111,1328630,94,331000000,65297.5,16.89,2.9,4013.98791540785,0.0000000000532839882311296
"82376",2020-06-09,"US",1979647,524855,115024,1339768,95,331000000,65297.5,16.89,2.9,4047.63746223565,0.0000000000555407858306681
"82377",2020-06-10,"US",2000757,533504,115900,1351353,96,331000000,65297.5,16.89,2.9,4082.63746223565,0.0000000000637764354308192
"82378",2020-06-11,"US",2023890,540292,116730,1366868,97,331000000,65297.5,16.89,2.9,4129.51057401813,0.0000000000698882179499881
"82379",2020-06-12,"US",2048756,547386,117559,1383811,98,331000000,65297.5,16.89,2.9,4180.69788519637,0.0000000000751238675344727
"82380",2020-06-13,"US",2073964,556606,118294,1399064,99,331000000,65297.5,16.89,2.9,4226.77945619335,0.0000000000761571001750667
"82381",2020-06-14,"US",2092912,561816,118639,1412457,100,331000000,65297.5,16.89,2.9,4267.2416918429,0.0000000000572447133528947
"65660",2020-03-17,"Russia",114,8,0,106,2,145934000,11585,5.32,7.1,0.726355749859526,0.0000000000001644579056287
"65661",2020-03-18,"Russia",147,8,0,139,3,145934000,11585,5.32,7.1,0.952485370098812,0.000000000000226129620239514
"65662",2020-03-19,"Russia",199,9,1,189,4,145934000,11585,5.32,7.1,1.295106006825,0.000000000000356325462195725
"65663",2020-03-20,"Russia",253,9,1,243,5,145934000,11585,5.32,7.1,1.66513629448929,0.000000000000370030287664928
"65664",2020-03-21,"Russia",306,12,1,293,6,145934000,11585,5.32,7.1,2.00775693121548,0.000000000000363177874930524
"65665",2020-03-22,"Russia",367,16,1,350,7,145934000,11585,5.32,7.1,2.39834445708334,0.000000000000417997176807005
"65666",2020-03-23,"Russia",438,16,1,421,8,145934000,11585,5.32,7.1,2.88486576123453,0.000000000000486521304152652
"65667",2020-03-24,"Russia",495,22,1,472,9,145934000,11585,5.32,7.1,3.23433881069525,0.000000000000390587525869183
"65668",2020-03-25,"Russia",658,29,3,626,10,145934000,11585,5.32,7.1,4.28961037181192,0.00000000000111694327573242
"65669",2020-03-26,"Russia",840,38,3,799,11,145934000,11585,5.32,7.1,5.47507777488454,0.00000000000124713911769051
"65670",2020-03-27,"Russia",1036,45,4,987,12,145934000,11585,5.32,7.1,6.76333136897502,0.0000000000013430728959762
"65671",2020-03-28,"Russia",1264,49,4,1211,13,145934000,11585,5.32,7.1,8.29827182150835,0.00000000000156235010348496
"65672",2020-03-29,"Russia",1534,64,8,1462,14,145934000,11585,5.32,7.1,10.0182274178738,0.00000000000185015143834088
"65673",2020-03-30,"Russia",1836,66,9,1761,15,145934000,11585,5.32,7.1,12.0670988254965,0.00000000000206942864585223
"65674",2020-03-31,"Russia",2337,121,17,2199,16,145934000,11585,5.32,7.1,15.0684556032179,0.00000000000343305878005141
"65675",2020-04-01,"Russia",2777,190,24,2563,17,145934000,11585,5.32,7.1,17.5627338385846,0.00000000000301506160324786
"65676",2020-04-02,"Russia",3548,235,30,3283,18,145934000,11585,5.32,7.1,22.4964710074417,0.00000000000528321021844632
"65677",2020-04-03,"Russia",4149,281,34,3834,19,145934000,11585,5.32,7.1,26.2721504241643,0.00000000000411830005356591
"65678",2020-04-04,"Russia",4731,333,43,4355,20,145934000,11585,5.32,7.1,29.8422574588513,0.00000000000398810421162216
"65679",2020-04-05,"Russia",5389,355,45,4989,21,145934000,11585,5.32,7.1,34.1866871325394,0.00000000000450888757948318
"65680",2020-04-06,"Russia",6343,406,47,5890,22,145934000,11585,5.32,7.1,40.3607110063453,0.00000000000653720174901987
"65681",2020-04-07,"Russia",7497,494,58,6945,23,145934000,11585,5.32,7.1,47.590006441268,0.00000000000790768429604673
"65682",2020-04-08,"Russia",8672,580,63,8029,24,145934000,11585,5.32,7.1,55.0180218454918,0.00000000000805158496354395
"65683",2020-04-09,"Russia",10131,698,76,9357,25,145934000,11585,5.32,7.1,64.1180259569394,0.00000000000999767018036432
"65684",2020-04-10,"Russia",11917,795,94,11028,26,145934000,11585,5.32,7.1,75.5684076363288,0.0000000000122384091448589
"65685",2020-04-11,"Russia",13584,1045,106,12433,27,145934000,11585,5.32,7.1,85.1960475283347,0.0000000000114229720295145
"65686",2020-04-12,"Russia",15770,1291,130,14349,28,145934000,11585,5.32,7.1,98.3252703276824,0.0000000000149793742392878
"65687",2020-04-13,"Russia",18328,1470,148,16710,29,145934000,11585,5.32,7.1,114.503816793893,0.0000000000175284717771134
"65688",2020-04-14,"Russia",21102,1694,170,19238,30,145934000,11585,5.32,7.1,131.826716186769,0.0000000000190085929283177
"65689",2020-04-15,"Russia",24490,1986,198,22306,31,145934000,11585,5.32,7.1,152.849918456288,0.0000000000232159743484627
"65690",2020-04-16,"Russia",27938,2304,232,25402,32,145934000,11585,5.32,7.1,174.064988282374,0.0000000000236271191131614
"65691",2020-04-17,"Russia",32008,2590,273,29145,33,145934000,11585,5.32,7.1,199.713569147697,0.000000000027889319835629
"65692",2020-04-18,"Russia",36793,3057,313,33423,34,145934000,11585,5.32,7.1,229.02819082599,0.0000000000327887949429632
"65693",2020-04-19,"Russia",42853,3291,361,39201,35,145934000,11585,5.32,7.1,268.621431606068,0.0000000000415256211834082
"65694",2020-04-20,"Russia",47121,3446,405,43270,36,145934000,11585,5.32,7.1,296.503899022846,0.000000000029246097560391
"65695",2020-04-21,"Russia",52763,3873,456,48434,37,145934000,11585,5.32,7.1,331.889758383927,0.0000000000386613126621616
"65696",2020-04-22,"Russia",57999,4420,513,53066,38,145934000,11585,5.32,7.1,363.630134170241,0.0000000000358792330922263
"65697",2020-04-23,"Russia",62773,4891,555,57327,39,145934000,11585,5.32,7.1,392.828264832047,0.0000000000327134184086883
"65698",2020-04-24,"Russia",68622,5568,615,62439,40,145934000,11585,5.32,7.1,427.857798730933,0.0000000000400797621030764
"65699",2020-04-25,"Russia",74588,6250,681,67657,41,145934000,11585,5.32,7.1,463.613688379678,0.000000000040881494395064
"65700",2020-04-26,"Russia",80949,6767,747,73435,42,145934000,11585,5.32,7.1,503.206929159757,0.0000000000435881974284843
"65701",2020-04-27,"Russia",87147,7346,794,79007,43,145934000,11585,5.32,7.1,541.388572916524,0.0000000000424712541539411
"65702",2020-04-28,"Russia",93558,8456,867,84235,44,145934000,11585,5.32,7.1,577.212986692614,0.0000000000439308180691962
"65703",2020-04-29,"Russia",99399,10286,972,88141,45,145934000,11585,5.32,7.1,603.978510833665,0.0000000000400249428096156
"65704",2020-04-30,"Russia",106498,11619,1073,93806,46,145934000,11585,5.32,7.1,642.797428974742,0.0000000000486452780378844
"65705",2020-05-01,"Russia",114431,13220,1169,100042,47,145934000,11585,5.32,7.1,685.529074787233,0.0000000000543601902656029
"65706",2020-05-02,"Russia",124054,15013,1222,107819,48,145934000,11585,5.32,7.1,738.820288623624,0.000000000065940767800377
"65707",2020-05-03,"Russia",134687,16639,1280,116768,49,145934000,11585,5.32,7.1,800.142530184878,0.0000000000728617046734382
"65708",2020-05-04,"Russia",145268,18095,1356,125817,50,145934000,11585,5.32,7.1,862.150013019584,0.0000000000725053792161711
"65709",2020-05-05,"Russia",155370,19865,1451,134054,51,145934000,11585,5.32,7.1,918.593336713857,0.0000000000692230735178587
"65710",2020-05-06,"Russia",165929,21327,1537,143065,52,145934000,11585,5.32,7.1,980.340427864651,0.0000000000723546261461053
"65711",2020-05-07,"Russia",177160,23803,1625,151732,53,145934000,11585,5.32,7.1,1039.73028903477,0.0000000000769594475148638
"65712",2020-05-08,"Russia",187859,26608,1723,159528,54,145934000,11585,5.32,7.1,1093.15169871312,0.0000000000733139639410465
"65713",2020-05-09,"Russia",198676,31916,1827,164933,55,145934000,11585,5.32,7.1,1130.18898954322,0.0000000000741225486502554
"65714",2020-05-10,"Russia",209688,34306,1915,173467,56,145934000,11585,5.32,7.1,1188.66747981964,0.0000000000754587691410007
"65715",2020-05-11,"Russia",221344,39801,2009,179534,57,145934000,11585,5.32,7.1,1230.24106788,0.0000000000798717229547544
"65716",2020-05-12,"Russia",232243,43512,2116,186615,58,145934000,11585,5.32,7.1,1278.76300245316,0.0000000000746844465124299
"65717",2020-05-13,"Russia",242271,48003,2212,192056,59,145934000,11585,5.32,7.1,1316.04698014171,0.0000000000687159950158832
"65718",2020-05-14,"Russia",252245,53530,2305,196410,60,145934000,11585,5.32,7.1,1345.88238518782,0.0000000000683459647322757
"65719",2020-05-15,"Russia",262843,58226,2418,202199,61,145934000,11585,5.32,7.1,1385.55100250798,0.0000000000726218702912834
"65720",2020-05-16,"Russia",272043,63166,2537,206340,62,145934000,11585,5.32,7.1,1413.92684364165,0.0000000000630421972751394
"65721",2020-05-17,"Russia",281752,67373,2631,211748,63,145934000,11585,5.32,7.1,1450.98469170995,0.0000000000665300753679402
"65722",2020-05-18,"Russia",290678,70209,2722,217747,64,145934000,11585,5.32,7.1,1492.09231570436,0.0000000000611646361901902
"65723",2020-05-19,"Russia",299941,76130,2837,220974,65,145934000,11585,5.32,7.1,1514.20505159867,0.0000000000634738992903534
"65724",2020-05-20,"Russia",308705,85392,2972,220341,66,145934000,11585,5.32,7.1,1509.86747433771,0.0000000000600545453324046
"65725",2020-05-21,"Russia",317554,92681,3099,221774,67,145934000,11585,5.32,7.1,1519.68698178629,0.0000000000606370004197481
"65726",2020-05-22,"Russia",326448,99825,3249,223374,68,145934000,11585,5.32,7.1,1530.65084216153,0.000000000060945358997187
"65727",2020-05-23,"Russia",335882,107936,3388,224558,69,145934000,11585,5.32,7.1,1538.7640988392,0.0000000000646456618862864
"65728",2020-05-24,"Russia",344481,113299,3541,227641,70,145934000,11585,5.32,7.1,1559.89008729974,0.0000000000589238972432618
"65729",2020-05-25,"Russia",353427,118798,3633,230996,71,145934000,11585,5.32,7.1,1582.87993202407,0.0000000000613016844715123
"65730",2020-05-26,"Russia",362342,131129,3807,227406,72,145934000,11585,5.32,7.1,1558.27977030713,0.0000000000610892596799595
"65731",2020-05-27,"Russia",370680,142208,3968,224504,73,145934000,11585,5.32,7.1,1538.39406855154,0.0000000000571354175255866
"65732",2020-05-28,"Russia",379051,150993,4142,223916,74,145934000,11585,5.32,7.1,1534.36484986364,0.0000000000573615471496906
"65733",2020-05-29,"Russia",387623,159257,4374,223992,75,145934000,11585,5.32,7.1,1534.88563323146,0.0000000000587388821163577
"65734",2020-05-30,"Russia",396575,167469,4555,224551,76,145934000,11585,5.32,7.1,1538.71613195006,0.0000000000613427989661561
"65735",2020-05-31,"Russia",405843,171883,4693,229267,77,145934000,11585,5.32,7.1,1571.03211040607,0.0000000000635081614001833
"65736",2020-06-01,"Russia",414328,175514,4849,233965,78,145934000,11585,5.32,7.1,1603.22474543287,0.0000000000581427222175104
"65737",2020-06-02,"Russia",423186,186602,5031,231553,79,145934000,11585,5.32,7.1,1586.6967259172,0.0000000000606986721784288
"65738",2020-06-03,"Russia",431715,195559,5208,230948,80,145934000,11585,5.32,7.1,1582.55101621281,0.0000000000584442283856487
"65739",2020-06-04,"Russia",440538,204197,5376,230965,81,145934000,11585,5.32,7.1,1582.6675072293,0.0000000000604588377392137
"65740",2020-06-05,"Russia",449256,212237,5520,231499,82,145934000,11585,5.32,7.1,1586.32669562953,0.0000000000597393344034855
